Cycle,True_labels,Predicted_labels,Errors,Run_times
996,0,0,1,40.00878334
997,0,0,1,47.01185226
998,0,0,1,42.0088768
999,0,0,1,44.00968552
1000,0,0,1,40.00926018
1001,0,0,1,42.00863838
1002,0,0,1,39.00933266
1003,0,0,1,38.00821304
1004,0,0,1,40.00973701
1005,0,0,1,38.00773621
1006,0,0,1,38.00916672
1007,0,0,1,39.00814056
1008,0,0,1,42.00935364
1009,0,0,1,39.00837898
1010,0,0,1,40.00973701
1011,0,0,1,42.00935364
1012,0,0,1,41.00847244
1013,0,0,1,38.00845146
1014,0,0,1,39.00909424
1015,0,0,1,40.00926018
1016,0,0,1,38.00821304
1017,0,0,1,38.00964355
1018,0,0,1,40.00878334
1019,0,0,1,37.00852394
1020,0,0,1,38.00773621
1021,0,0,1,40.00926018
1022,0,0,1,42.00911522
1023,0,0,1,41.00966454
1024,0,0,1,45.01056671
1025,0,0,1,45.0117588
1026,0,0,1,51.01084709
1027,0,0,1,48.01106453
1028,0,0,1,45.01032829
1029,0,0,1,61.01322174
1030,0,0,1,51.01156235
1031,0,0,1,47.00994492
1032,0,0,1,51.01299286
1033,0,0,1,49.01027679
1034,0,0,1,51.01060867
1035,0,0,1,43.01190376
1036,0,0,1,43.00689697
1037,0,0,1,47.01137543
1038,0,0,1,46.01025581
1039,0,0,1,45.0129509
1040,0,0,1,46.00667953
1041,0,0,1,45.01104355
1042,0,0,1,40.0094986
1043,0,0,1,43.009758
1044,0,0,1,40.00806808
1045,0,0,1,44.01016235
1046,0,0,1,42.0088768
1047,0,0,1,39.00909424
1048,0,0,1,42.00935364
1049,0,0,1,38.00868988
1050,0,0,1,40.00973701
1051,0,0,1,40.00997543
1052,0,0,1,44.00801659
1053,0,0,1,50.01139641
1054,0,0,1,48.01058769
1055,0,0,1,42.01006889
1056,0,0,1,42.00935364
1057,0,0,1,249.0568161
1058,0,0,1,40.00806808
1059,0,0,1,39.00885582
1060,0,0,1,38.0089283
1061,0,0,1,42.01006889
1062,0,0,1,39.00742531
1063,0,0,1,40.0094986
1064,0,0,1,41.00894928
1065,0,0,1,41.00966454
1066,0,0,1,40.00926018
1067,0,0,1,41.0091877
1068,0,0,1,37.00852394
1069,0,0,1,38.00940514
1070,0,0,1,38.00868988
1071,0,0,1,40.0083065
1072,0,0,1,38.00845146
1073,0,0,1,39.01004791
1074,0,0,1,39.00885582
1075,0,0,1,38.00725937
1076,0,0,1,40.00926018
1077,0,0,1,39.00933266
1078,0,0,1,40.00854492
1079,0,0,1,40.00878334
1080,0,0,1,43.01190376
1081,0,0,1,43.00928116
1082,0,0,1,40.00806808
1083,0,0,1,39.0086174
1084,0,0,1,37.00780869
1085,0,0,1,40.00997543
1086,0,0,1,38.00821304
1087,0,0,1,37.0092392
1088,0,0,1,40.00806808
1089,0,0,1,37.53471375
1090,0,0,1,37.52279282
1091,0,0,1,36.82589531
1092,0,0,1,39.00766373
1093,0,0,1,38.01059723
1094,0,0,1,37.00709343
1095,0,0,1,40.00997543
1096,0,0,1,38.00702095
1097,0,0,1,37.01019287
1098,0,0,1,40.00782967
1099,0,0,1,37.00900078
1100,0,0,1,37.00900078
1101,0,0,1,38.00654411
1102,0,0,1,40.01116753
1103,0,0,1,39.00718689
1104,0,0,1,38.00940514
1105,0,0,1,39.00909424
1106,0,0,1,38.00940514
1107,0,0,1,38.00749779
1108,0,0,1,37.00685501
1109,0,0,1,40.00997543
1110,0,0,1,38.00797462
1111,0,0,1,38.01012039
1112,0,0,1,40.00902176
1113,0,0,1,37.00685501
1114,0,0,1,37.00900078
1115,0,0,1,38.00868988
1116,0,0,1,40.00926018
1117,0,0,1,37.00780869
1118,0,0,1,38.00725937
1119,0,0,1,39.01028633
1120,0,0,1,38.00749779
1121,0,0,1,37.59860992
1122,0,0,1,37.0080471
1123,0,0,1,41.0091877
1124,0,0,1,38.00868988
1125,0,0,1,39.00885582
1126,0,0,1,43.00951958
1127,0,0,1,37.00828552
1128,0,0,1,38.00940514
1129,0,0,1,39.48569298
1130,0,0,1,37.00733185
1131,0,0,1,38.00940514
1132,0,0,1,38.00845146
1133,0,0,1,40.00973701
1134,0,0,1,37.00709343
1135,0,0,1,38.00797462
1136,0,0,1,39.00933266
1137,0,0,1,37.00828552
1138,0,0,1,38.00868988
1139,0,0,1,37.00971603
1140,0,0,1,41.00823402
1141,0,0,1,38.04349899
1142,0,0,1,37.00852394
1143,0,0,1,39.0086174
1144,0,0,1,37.00852394
1145,0,0,1,38.00797462
1146,0,0,1,37.65773773
1147,0,0,1,39.0086174
1148,0,0,1,38.00964355
1149,0,0,1,37.00685501
1150,0,0,1,39.00885582
1151,0,0,1,37.00661659
1152,0,0,1,40.00806808
1153,0,0,1,38.00964355
1154,0,0,1,40.00878334
1155,0,0,1,38.00845146
1156,0,0,1,39.00909424
1157,0,0,1,44.00920868
1158,0,0,1,40.0094986
1159,0,0,1,40.0083065
1160,0,0,1,40.00926018
1161,0,0,1,40.00878334
1162,0,0,1,39.01004791
1163,0,0,1,43.00928116
1164,0,0,1,41.01037979
1165,0,0,1,39.00933266
1166,0,0,1,39.00766373
1167,0,0,1,41.00942612
1168,0,0,1,37.00828552
1169,0,0,1,38.00868988
1170,0,0,1,38.00845146
1171,0,0,1,41.00871086
1172,0,0,1,39.00980949
1173,0,0,1,38.00868988
1174,0,0,1,40.0094986
1175,0,0,1,38.0089283
1176,0,0,1,38.00630569
1177,0,0,1,38.00964355
1178,0,0,1,40.54188728
1179,0,0,1,38.00868988
1180,0,0,1,39.00909424
1181,0,0,1,39.0086174
1182,0,0,1,37.00852394
1183,0,0,1,38.00868988
1184,0,0,1,39.00837898
1185,0,0,1,39.00885582
1186,0,0,1,38.00845146
1187,0,0,1,38.0089283
1188,0,0,1,39.00814056
1189,0,0,1,40.0094986
1190,0,0,1,37.00828552
1191,0,0,1,37.00828552
1192,0,0,1,41.00966454
1193,0,0,1,38.00797462
1194,0,0,1,38.00868988
1195,0,0,1,47.01042175
1196,0,0,1,42.00983047
1197,0,0,1,42.00935364
1198,0,0,1,44.01683807
1199,0,0,1,45.00389099
1200,0,0,1,41.00871086
1201,0,0,1,42.00911522
1202,0,0,1,43.01047325
1203,0,0,1,39.00885582
1204,0,0,1,40.00854492
1205,0,0,1,40.0094986
1206,0,0,1,42.01054573
1207,0,0,1,43.00785065
1208,0,0,1,41.00942612
1209,0,0,1,47.01280594
1210,0,0,1,48.00868034
1211,0,0,1,42.00911522
1212,0,0,1,44.01016235
1213,0,0,1,47.01066017
1214,0,0,1,48.01106453
1215,0,0,1,46.01144791
1216,0,0,1,53.01094055
1217,0,0,1,46.01097107
1218,0,0,1,46.00954056
1219,0,0,1,49.0128994
1220,0,0,1,51.01060867
1221,0,0,1,44.00920868
1222,0,0,1,41.01037979
1223,0,0,1,44.00849342
1224,0,0,1,42.01006889
1225,0,0,1,40.00878334
1226,0,0,1,42.01006889
1227,0,0,1,45.00937462
1228,0,0,1,43.01095009
1229,0,0,1,43.00880432
1230,0,0,1,41.0091877
1231,0,0,1,237.0533943
1232,0,0,1,41.00847244
1233,0,0,1,41.00990295
1234,0,0,1,42.00959206
1235,0,0,1,42.00983047
1236,0,0,1,42.00911522
1237,0,0,1,41.00966454
1238,0,0,1,44.00897026
1239,0,0,1,43.01071167
1240,0,0,1,42.00935364
1241,0,0,1,49.01051521
1242,0,0,1,44.00968552
1243,0,0,1,52.01101303
1244,0,0,1,51.01203918
1245,0,0,1,50.01091957
1246,0,0,1,42.00935364
1247,0,0,1,44.00992393
1248,0,0,1,44.00992393
1249,0,0,1,42.00983047
1250,0,0,1,42.01006889
1251,0,0,1,46.00977898
1252,0,0,1,43.00904274
1253,0,0,1,47.01113701
1254,0,0,1,41.00871086
1255,0,0,1,51.01180077
1256,0,0,1,49.01146889
1257,0,0,1,47.01256752
1258,0,0,1,54.01182175
1259,0,0,1,48.0093956
1260,0,0,1,41.00871086
1261,0,0,1,42.00911522
1262,0,0,1,43.01023483
1263,0,0,1,41.01204872
1264,0,0,1,41.00632668
1265,0,0,1,40.00854492
1266,0,0,1,43.00999641
1267,0,0,1,42.01006889
1268,0,0,1,41.00942612
1269,0,0,1,40.00854492
1270,0,0,1,40.00902176
1271,0,0,1,39.00837898
1272,0,0,1,43.009758
1273,0,0,1,39.00885582
1274,0,0,1,41.00942612
1275,0,0,1,40.00902176
1276,0,0,1,38.00797462
1277,0,0,1,39.00837898
1278,0,0,1,39.00933266
1279,0,0,1,43.01047325
1280,0,0,1,42.00911522
1281,0,0,1,41.00894928
1282,0,0,1,45.00985146
1283,0,0,1,43.00999641
1284,0,0,1,47.01042175
1285,0,0,1,45.01104355
1286,0,0,1,45.00937462
1287,0,0,1,43.00951958
1288,0,0,1,42.00959206
1289,0,0,1,44.00968552
1290,0,0,1,38.39898109
1291,0,0,1,39.00837898
1292,0,0,1,43.00928116
1293,0,0,1,42.00983047
1294,0,0,1,40.00926018
1295,0,0,1,41.0182476
1296,0,0,1,41.00036621
1297,0,0,1,41.00871086
1298,0,0,1,39.01481628
1299,0,0,1,44.00897026
1300,0,0,1,38.98882866
1301,0,0,1,39.00837898
1302,0,0,1,39.00885582
1303,0,0,1,41.9895649
1304,0,0,1,39.01028633
1305,0,0,1,39.0086174
1306,0,0,1,42.0088768
1307,0,0,1,41.0091877
1308,0,0,1,40.01164436
1309,0,0,1,40.01069069
1310,0,0,1,41.87846184
1311,0,0,1,39.00933266
1312,0,0,1,41.00871086
1313,0,0,1,41.00894928
1314,0,0,1,41.00990295
1315,0,0,1,38.0089283
1316,0,0,1,40.01021385
1317,0,0,1,42.00839996
1318,0,0,1,41.0091877
1319,0,0,1,42.0088768
1320,0,0,1,45.01152039
1321,0,0,1,42.00816154
1322,0,0,1,41.00942612
1323,0,0,1,42.01006889
1324,0,0,1,41.00966454
1325,0,0,1,40.00926018
1326,0,0,1,40.00759125
1327,0,0,1,44.01087761
1328,0,0,1,40.00902176
1329,0,0,1,42.01030731
1330,0,0,1,42.00768471
1331,0,0,1,41.01109505
1332,0,0,1,41.00894928
1333,0,0,1,48.01130295
1334,0,0,1,43.00880432
1335,0,0,1,41.0091877
1336,0,0,1,41.00799561
1337,0,0,1,43.0123806
1338,0,0,1,40.00997543
1339,0,0,1,45.00722885
1340,0,0,1,44.00992393
1341,0,0,1,45.01032829
1342,0,0,1,42.00935364
1343,0,0,1,39.0086174
1344,0,0,1,42.00959206
1345,0,0,1,40.00973701
1346,0,0,1,39.00885582
1347,0,0,1,40.00926018
1348,0,0,1,42.0088768
1349,0,0,1,43.00951958
1350,0,0,1,43.00951958
1351,0,0,1,41.00894928
1352,0,0,1,38.00916672
1353,0,0,1,39.0086174
1354,0,0,1,38.00964355
1355,0,0,1,42.00863838
1356,0,0,1,39.00790215
1357,0,0,1,41.01014137
1358,0,0,1,40.00854492
1359,0,0,1,40.00997543
1360,0,0,1,41.00847244
1361,0,0,1,39.0086174
1362,0,0,1,43.009758
1363,0,0,1,40.00926018
1364,0,0,1,40.00902176
1365,0,0,1,42.00911522
1366,0,0,1,38.00916672
1367,0,0,1,40.0094986
1368,0,0,1,39.00766373
1369,0,0,1,42.00983047
1370,0,0,1,40.00902176
1371,0,0,1,40.00854492
1372,0,0,1,41.00942612
1373,0,0,1,39.00909424
1374,0,0,1,39.00814056
1375,0,0,1,39.00933266
1376,0,0,1,42.00935364
1377,0,0,1,39.00980949
1378,0,0,1,40.00806808
1379,0,0,1,41.00942612
1380,0,0,1,40.00997543
1381,0,0,1,39.0086174
1382,0,0,1,39.00814056
1383,0,0,1,41.00942612
1384,0,0,1,38.00749779
1385,0,0,1,39.00933266
1386,0,0,1,43.01071167
1387,0,0,1,39.00742531
1388,0,0,1,39.00933266
1389,0,0,1,42.00911522
1390,0,0,1,42.00983047
1391,0,0,1,39.00909424
1392,0,0,1,39.00957108
1393,0,0,1,41.00942612
1394,0,0,1,39.00742531
1395,0,0,1,41.00894928
1396,0,0,1,39.00933266
1397,0,0,1,41.01014137
1398,0,0,1,39.00837898
1399,0,0,1,39.00790215
1400,0,0,1,42.00983047
1401,0,0,1,38.00868988
1402,0,0,1,40.00854492
1403,0,0,1,38.00821304
1404,0,0,1,223.051548
1405,0,0,1,39.00814056
1406,0,0,1,40.00926018
1407,0,0,1,39.00814056
1408,0,0,1,43.00999641
1409,0,0,1,43.0085659
1410,0,0,1,48.01082611
1411,0,0,1,45.01080513
1412,0,0,1,40.00854492
1413,0,0,1,41.0091877
1414,0,0,1,43.009758
1415,0,0,1,43.01023483
1416,0,0,1,43.00951958
1417,0,0,1,41.00990295
1418,0,0,1,42.00839996
1419,0,0,1,43.01023483
1420,0,0,1,39.00837898
1421,0,0,1,41.00942612
1422,0,0,1,39.0086174
1423,0,0,1,39.01076317
1424,0,0,1,39.00837898
1425,0,0,1,42.00959206
1426,0,0,1,39.00909424
1427,0,0,1,40.0094986
1428,0,0,1,42.00959206
1429,0,0,1,39.0086174
1430,0,0,1,39.00790215
1431,0,0,1,39.00885582
1432,0,0,1,41.00966454
1433,0,0,1,40.00902176
1434,0,0,1,38.0089283
1435,0,0,1,45.00985146
1436,0,0,1,38.00940514
1437,0,0,1,38.0089283
1438,0,0,1,39.00790215
1439,0,0,1,42.00911522
1440,0,0,1,39.00933266
1441,0,0,1,39.00933266
1442,0,0,1,45.01056671
1443,0,0,1,40.01021385
1444,0,0,1,43.00904274
1445,0,0,1,41.00966454
1446,0,0,1,40.00735283
1447,0,0,1,39.00885582
1448,0,0,1,39.00885582
1449,0,0,1,41.00894928
1450,0,0,1,39.00909424
1451,0,0,1,39.00909424
1452,0,0,1,41.00966454
1453,0,0,1,39.00814056
1454,0,0,1,39.00980949
1455,0,0,1,39.00790215
1456,0,0,1,40.00878334
1457,0,0,1,40.01021385
1458,0,0,1,40.00782967
1459,0,0,1,41.00942612
1460,0,0,1,39.00885582
1461,0,0,1,40.00854492
1462,0,0,1,49.01027679
1463,0,0,1,43.01071167
1464,0,0,1,41.00894928
1465,0,0,1,41.01014137
1466,0,0,1,42.00816154
1467,0,0,1,41.0091877
1468,0,0,1,41.01014137
1469,0,0,1,41.00942612
1470,0,0,1,44.01016235
1471,0,0,1,39.00814056
1472,0,0,1,39.00814056
1473,0,0,1,41.01085663
1474,0,0,1,39.00814056
1475,0,0,1,39.00837898
1476,0,0,1,42.00959206
1477,0,0,1,39.00980949
1478,0,0,1,39.00814056
1479,0,0,1,39.00837898
1480,0,0,1,42.00935364
1481,0,0,1,39.01004791
1482,0,0,1,39.00766373
1483,0,0,1,42.00911522
1484,0,0,1,40.00973701
1485,0,0,1,40.0083065
1486,0,0,1,39.00909424
1487,0,0,1,42.00959206
1488,0,0,1,39.00766373
1489,0,0,1,39.00980949
1490,0,0,1,40.00854492
1491,0,0,1,39.0086174
1492,0,0,1,38.00940514
1493,0,0,1,42.0088768
1494,0,0,1,42.00959206
1495,0,0,1,39.00885582
1496,0,0,1,38.0089283
1497,0,0,1,41.00942612
1498,0,0,1,38.0089283
1499,0,0,1,41.00966454
1500,0,0,1,43.00951958
1501,0,0,1,43.01023483
1502,0,0,1,39.00790215
1503,0,0,1,39.00909424
1504,0,0,1,41.00966454
1505,0,0,1,39.0086174
1506,0,0,1,40.00902176
1507,0,0,1,41.00871086
1508,0,0,1,40.00926018
1509,0,0,1,39.00933266
1510,0,0,1,40.0083065
1511,0,0,1,41.00942612
1512,0,0,1,39.00885582
1513,0,0,1,39.00909424
1514,0,0,1,42.00911522
1515,0,0,1,38.00868988
1516,0,0,1,39.00909424
1517,0,0,1,39.00837898
1518,0,0,1,41.00942612
1519,0,0,1,39.00933266
1520,0,0,1,39.00790215
1521,0,0,1,41.00990295
1522,0,0,1,39.00909424
1523,0,0,1,40.00854492
1524,0,0,1,39.00909424
1525,0,0,1,41.00942612
1526,0,0,1,39.00766373
1527,0,0,1,40.0121212
1528,0,0,1,41.00704193
1529,0,0,1,39.00909424
1530,0,0,1,39.00837898
1531,0,0,1,39.00837898
1532,0,0,1,41.00966454
1533,0,0,1,40.0083065
1534,0,0,1,39.00909424
1535,0,0,1,40.00902176
1536,0,0,1,39.01028633
1537,0,0,1,39.00718689
1538,0,0,1,39.00837898
1539,0,0,1,41.00847244
1540,0,0,1,39.00909424
1541,0,0,1,40.0094986
1542,0,0,1,42.00863838
1543,0,0,1,42.00959206
1544,0,0,1,45.0117588
1545,0,0,1,43.01047325
1546,0,0,1,44.00801659
1547,0,0,1,44.01087761
1548,0,0,1,41.00799561
1549,0,0,1,43.01095009
1550,0,0,1,41.00871086
1551,0,0,1,41.00894928
1552,0,0,1,39.0086174
1553,0,0,1,42.00935364
1554,0,0,1,39.00933266
1555,0,0,1,40.00902176
1556,0,0,1,42.00935364
1557,0,0,1,39.00909424
1558,0,0,1,39.00814056
1559,0,0,1,39.00980949
1560,0,0,1,41.00823402
1561,0,0,1,40.01116753
1562,0,0,1,39.00766373
1563,0,0,1,42.00911522
1564,0,0,1,40.0094986
1565,0,0,1,38.01703453
1566,0,0,1,38.00845146
1567,0,0,1,42.00935364
1568,0,0,1,39.00885582
1569,0,0,1,39.00885582
1570,0,0,1,42.00935364
1571,0,0,1,39.00957108
1572,0,0,1,39.00814056
1573,0,0,1,39.00885582
1574,0,0,1,41.0091877
1575,0,0,1,40.00926018
1576,0,0,1,39.00814056
1577,0,0,1,42.01006889
1578,0,0,1,213.0489349
1579,0,0,1,39.0086174
1580,0,0,1,38.00725937
1581,0,0,1,41.00990295
1582,0,0,1,39.0086174
1583,0,0,1,40.00926018
1584,0,0,1,43.00904274
1585,0,0,1,39.01028633
1586,0,0,1,41.00823402
1587,0,0,1,39.01004791
1588,0,0,1,42.00816154
1589,0,0,1,39.00933266
1590,0,0,1,38.00797462
1591,0,0,1,45.01008987
1592,0,0,1,41.00847244
1593,0,0,1,41.00966454
1594,0,0,1,41.01037979
1595,0,0,1,43.00880432
1596,0,0,1,39.00766373
1597,0,0,1,41.01109505
1598,0,0,1,43.00785065
1599,0,0,1,43.01214218
1600,0,0,1,38.00749779
1601,0,0,1,39.00885582
1602,0,0,1,41.0091877
1603,0,0,1,39.00766373
1604,0,0,1,39.00933266
1605,0,0,1,40.89856148
1606,0,0,1,38.00821304
1607,0,0,1,39.00837898
1608,0,0,1,39.00909424
1609,0,0,1,42.01006889
1610,0,0,1,38.00821304
1611,0,0,1,40.0083065
1612,0,0,1,42.00983047
1613,0,0,1,39.00837898
1614,0,0,1,39.00885582
1615,0,0,1,40.00902176
1616,0,0,1,39.00837898
1617,0,0,1,39.00933266
1618,0,0,1,40.0094986
1619,0,0,1,41.00966454
1620,0,0,1,38.00916672
1621,0,0,1,39.00814056
1622,0,0,1,40.0094986
1623,0,0,1,40.0094986
1624,0,0,1,39.00933266
1625,0,0,1,39.00671005
1626,0,0,1,41.01133347
1627,0,0,1,38.00821304
1628,0,0,1,41.00966454
1629,0,0,1,41.00894928
1630,0,0,1,40.01092911
1631,0,0,1,39.00742531
1632,0,0,1,41.00894928
1633,0,0,1,46.00977898
1634,0,0,1,39.01052475
1635,0,0,1,39.00718689
1636,0,0,1,41.01085663
1637,0,0,1,40.00854492
1638,0,0,1,38.00916672
1639,0,0,1,39.00814056
1640,0,0,1,41.00871086
1641,0,0,1,39.00957108
1642,0,0,1,39.00837898
1643,0,0,1,40.00973701
1644,0,0,1,38.00845146
1645,0,0,1,39.00766373
1646,0,0,1,40.01235962
1647,0,0,1,39.00623322
1648,0,0,1,39.01028633
1649,0,0,1,39.00694847
1650,0,0,1,40.01069069
1651,0,0,1,38.00845146
1652,0,0,1,40.01069069
1653,0,0,1,42.00792313
1654,0,0,1,38.823843
1655,0,0,1,39.00837898
1656,0,0,1,40.00735283
1657,0,0,1,41.0091877
1658,0,0,1,38.00868988
1659,0,0,1,39.00909424
1660,0,0,1,41.00966454
1661,0,0,1,39.00957108
1662,0,0,1,39.00718689
1663,0,0,1,39.01004791
1664,0,0,1,42.00839996
1665,0,0,1,39.00957108
1666,0,0,1,38.00678253
1667,0,0,1,41.01014137
1668,0,0,1,42.00983047
1669,0,0,1,40.00973701
1670,0,0,1,39.00718689
1671,0,0,1,41.01014137
1672,0,0,1,39.00766373
1673,0,0,1,43.01190376
1674,0,0,1,45.01008987
1675,0,0,1,43.009758
1676,0,0,1,42.00792313
1677,0,0,1,43.01095009
1678,0,0,1,42.00792313
1679,0,0,1,47.0123291
1680,0,0,1,40.00854492
1681,0,0,1,42.01054573
1682,0,0,1,40.00878334
1683,0,0,1,39.00814056
1684,0,0,1,41.00942612
1685,0,0,1,39.00957108
1686,0,0,1,40.00759125
1687,0,0,1,40.00926018
1688,0,0,1,41.01037979
1689,0,0,1,39.00837898
1690,0,0,1,39.00742531
1691,0,0,1,41.00990295
1692,0,0,1,39.00837898
1693,0,0,1,39.01004791
1694,0,0,1,39.00885582
1695,0,0,1,42.00863838
1696,0,0,1,41.0091877
1697,0,0,1,38.00868988
1698,0,0,1,41.00871086
1699,0,0,1,40.00973701
1700,0,0,1,38.00797462
1701,0,0,1,39.00957108
1702,0,0,1,41.00847244
1703,0,0,1,39.01100159
1704,0,0,1,40.00711441
1705,0,0,1,40.00902176
1706,0,0,1,41.01014137
1707,0,0,1,39.00790215
1708,0,0,1,39.00790215
1709,0,0,1,41.00966454
1710,0,0,1,41.0091877
1711,0,0,1,40.0094986
1712,0,0,1,41.00847244
1713,0,0,1,39.00933266
1714,0,0,1,39.00933266
1715,0,0,1,39.00837898
1716,0,0,1,42.01078415
1717,0,0,1,39.00766373
1718,0,0,1,39.00837898
1719,0,0,1,41.00990295
1720,0,0,1,39.00814056
1721,0,0,1,40.00997543
1722,0,0,1,38.0089283
1723,0,0,1,42.00935364
1724,0,0,1,39.00885582
1725,0,0,1,42.00863838
1726,0,0,1,43.00904274
1727,0,0,1,41.00942612
1728,0,0,1,40.00997543
1729,0,0,1,40.00782967
1730,0,0,1,43.01071167
1731,0,0,1,41.00894928
1732,0,0,1,40.01045227
1733,0,0,1,42.00816154
1734,0,0,1,40.00878334
1735,0,0,1,39.0086174
1736,0,0,1,40.0094986
1737,0,0,1,41.00966454
1738,0,0,1,38.00940514
1739,0,0,1,39.00837898
1740,0,0,1,41.00799561
1741,0,0,1,39.01004791
1742,0,0,1,39.00837898
1743,0,0,1,39.01004791
1744,0,0,1,41.00871086
1745,0,0,1,40.00782967
1746,0,0,1,39.01028633
1747,0,0,1,40.00711441
1748,0,0,1,39.00933266
1749,0,0,1,40.00926018
1750,0,0,1,39.00790215
1751,0,0,1,220.0491428
1752,0,0,1,40.00973701
1753,0,0,1,39.00909424
1754,0,0,1,40.00854492
1755,0,0,1,41.01037979
1756,0,0,1,39.0086174
1757,0,0,1,39.01004791
1758,0,0,1,40.00687599
1759,0,0,1,39.00909424
1760,0,0,1,39.01052475
1761,0,0,1,41.00871086
1762,0,0,1,38.00821304
1763,0,0,1,38.01012039
1764,0,0,1,39.00742531
1765,0,0,1,41.00871086
1766,0,0,1,41.00966454
1767,0,0,1,39.00885582
1768,0,0,1,40.00997543
1769,0,0,1,39.00790215
1770,0,0,1,39.00909424
1771,0,0,1,39.00885582
1772,0,0,1,41.00990295
1773,0,0,1,40.00878334
1774,0,0,1,40.0083065
1775,0,0,1,40.0094986
1776,0,0,1,39.00933266
1777,0,0,1,39.00909424
1778,0,0,1,39.00837898
1779,0,0,1,41.00871086
1780,0,0,1,40.00926018
1781,0,0,1,39.01028633
1782,0,0,1,41.00728035
1783,0,0,1,39.00933266
1784,0,0,1,39.00980949
1785,0,0,1,38.00725937
1786,0,0,1,41.01014137
1787,0,0,1,39.00766373
1788,0,0,1,39.00885582
1789,0,0,1,42.01054573
1790,0,0,1,39.00814056
1791,0,0,1,38.00797462
1792,0,0,1,41.00894928
1793,0,0,1,39.01147842
1794,0,0,1,39.00837898
1795,0,0,1,40.00735283
1796,0,0,1,42.00935364
1797,0,0,1,39.00980949
1798,0,0,1,38.00868988
1799,0,0,1,43.01142693
1800,0,0,1,44.00777817
1801,0,0,1,40.0094986
1802,0,0,1,41.0091877
1803,0,0,1,45.01104355
1804,0,0,1,43.00832748
1805,0,0,1,46.01216316
1806,0,0,1,43.00761223
1807,0,0,1,45.01199722
1808,0,0,1,41.00871086
1809,0,0,1,42.01054573
1810,0,0,1,44.00849342
1811,0,0,1,41.00871086
1812,0,0,1,40.01045227
1813,0,0,1,41.0091877
1814,0,0,1,38.0089283
1815,0,0,1,41.00799561
1816,0,0,1,40.01116753
1817,0,0,1,41.00823402
1818,0,0,1,39.00694847
1819,0,0,1,40.01069069
1820,0,0,1,44.00873184
1821,0,0,1,40.00973701
1822,0,0,1,38.0089283
1823,0,0,1,41.00990295
1824,0,0,1,39.00694847
1825,0,0,1,38.00845146
1826,0,0,1,39.00933266
1827,0,0,1,41.01157188
1828,0,0,1,40.00687599
1829,0,0,1,41.00990295
1830,0,0,1,40.00806808
1831,0,0,1,39.00909424
1832,0,0,1,39.00885582
1833,0,0,1,39.00885582
1834,0,0,1,41.01037979
1835,0,0,1,40.0083065
1836,0,0,1,39.00742531
1837,0,0,1,41.01037979
1838,0,0,1,39.00790215
1839,0,0,1,41.01157188
1840,0,0,1,39.00718689
1841,0,0,1,41.00871086
1842,0,0,1,39.00814056
1843,0,0,1,40.00973701
1844,0,0,1,42.00935364
1845,0,0,1,39.00909424
1846,0,0,1,38.00773621
1847,0,0,1,41.00990295
1848,0,0,1,40.00973701
1849,0,0,1,40.00878334
1850,0,0,1,41.00942612
1851,0,0,1,41.00871086
1852,0,0,1,39.01028633
1853,0,0,1,39.00766373
1854,0,0,1,43.01118851
1855,0,0,1,40.00687599
1856,0,0,1,40.01069069
1857,0,0,1,39.01362419
1858,0,0,1,43.00379753
1859,0,0,1,39.00909424
1860,0,0,1,40.00973701
1861,0,0,1,42.00816154
1862,0,0,1,40.00878334
1863,0,0,1,41.01157188
1864,0,0,1,40.00663757
1865,0,0,1,42.00983047
1866,0,0,1,39.00885582
1867,0,0,1,40.01021385
1868,0,0,1,40.00782967
1869,0,0,1,39.6335125
1870,0,0,1,40.00854492
1871,0,0,1,39.00933266
1872,0,0,1,42.00935364
1873,0,0,1,39.0086174
1874,0,0,1,40.00997543
1875,0,0,1,42.00863838
1876,0,0,1,38.0089283
1877,0,0,1,40.00902176
1878,0,0,1,39.00885582
1879,0,0,1,42.01054573
1880,0,0,1,38.00702095
1881,0,0,1,39.0086174
1882,0,0,1,43.00951958
1883,0,0,1,39.00885582
1884,0,0,1,38.00964355
1885,0,0,1,39.00790215
1886,0,0,1,41.00966454
1887,0,0,1,41.00966454
1888,0,0,1,39.00909424
1889,0,0,1,41.00871086
1890,0,0,1,41.0091877
1891,0,0,1,42.01054573
1892,0,0,1,38.00749779
1893,0,0,1,43.00904274
1894,0,0,1,39.00933266
1895,0,0,1,39.0086174
1896,0,0,1,44.01230812
1897,0,0,1,39.00647163
1898,0,0,1,39.00933266
1899,0,0,1,39.00837898
1900,0,0,1,42.0088768
1901,0,0,1,38.0089283
1902,0,0,1,41.00966454
1903,0,0,1,41.00942612
1904,0,0,1,39.01791573
1905,0,0,1,38.9995575
1906,0,0,1,40.00926018
1907,0,0,1,40.00902176
1908,0,0,1,39.00814056
1909,0,0,1,38.00821304
1910,0,0,1,41.00942612
1911,0,0,1,39.00909424
1912,0,0,1,39.00814056
1913,0,0,1,39.00837898
1914,0,0,1,43.00951958
1915,0,0,1,39.0086174
1916,0,0,1,41.00942612
1917,0,0,1,40.0094986
1918,0,0,1,39.00885582
1919,0,0,1,40.00854492
1920,0,0,1,39.00909424
1921,0,0,1,43.009758
1922,0,0,1,39.00837898
1923,0,0,1,39.01338577
1924,0,0,1,41.00441933
1925,0,0,1,213.0489349
1926,0,0,1,39.0086174
1927,0,0,1,38.00940514
